courseId,Room1,Room2,Room3,Room4,Room5,Room6,Room7,Room8,Room9,Room10,Room11,Room12,Room13,Room14,Room15,Room16,Room17,Room18,Room19,Room20,Room21,Room22,Room23,Room24,Room25,Room26,Room27,Room28,Room29,Room30,Room31,Room32,Room33,Room34,Room35,Room36
CH937,3,3,2,5,2,3,0,0,0,2,0,5,0,0,2,0,0,0,0,4,4,2,0,3,3,3,1,1,3,2,3,3,5,5,5,4
CH940,5,4,5,3,0,2,3,0,0,2,0,4,0,3,2,5,4,2,0,3,3,4,0,3,1,2,5,4,3,3,3,4,3,3,4,2
CH941,2,0,0,0,0,2,3,2,1,0,5,4,4,4,4,4,3,3,0,3,5,3,2,3,3,5,2,4,3,5,3,4,1,2,3,3
CH944,3,0,3,3,3,1,5,3,2,3,3,3,3,0,5,2,1,2,3,0,4,3,3,3,5,1,4,3,3,3,1,3,4,1,3,2
CH965,3,0,0,0,2,4,0,1,3,0,4,2,3,0,3,0,0,0,0,0,5,3,3,5,1,3,2,2,2,4,3,1,1,2,4,3
CH966,5,0,0,0,0,3,3,3,1,0,1,2,3,2,2,2,1,0,0,0,3,3,3,2,2,4,3,1,5,3,2,5,3,5,2,2
CH968,3,1,1,4,2,5,3,4,3,3,3,3,3,2,1,1,3,4,2,2,5,3,5,5,1,5,1,5,3,3,4,4,3,3,2,4
CH969,2,0,3,3,3,4,5,2,5,5,4,4,3,0,3,4,5,3,4,0,2,2,4,2,2,3,4,3,4,2,2,3,4,3,1,3
CH971,4,2,1,3,1,3,1,2,3,2,2,4,1,3,4,2,2,3,3,3,4,2,3,5,1,1,3,5,2,3,1,3,1,3,3,5
CH979,4,4,2,1,3,3,3,0,0,2,0,1,0,1,5,4,4,5,0,3,4,2,0,3,3,5,3,1,5,2,4,5,4,3,4,3
CH982,3,2,2,4,3,3,3,4,4,2,3,2,3,1,4,2,2,4,1,3,5,3,4,4,2,3,3,2,2,3,4,4,3,3,3,4
CH983,2,2,0,3,4,3,0,2,5,2,1,4,3,0,3,0,0,0,3,1,3,4,3,4,3,4,4,3,4,3,3,3,2,4,3,3
CH984,2,3,5,4,3,3,0,2,3,3,5,3,3,0,3,0,0,0,4,2,4,4,3,2,3,3,3,3,3,5,3,3,4,2,2,5
CH986,2,0,0,0,3,3,3,0,0,0,0,5,0,0,1,5,4,0,0,0,2,5,0,3,3,2,3,3,2,2,3,3,2,1,5,1
CH992,1,0,0,0,4,3,0,5,2,0,3,3,4,0,3,0,0,0,1,0,3,3,3,4,4,4,3,1,3,3,5,3,3,4,3,3
CH993,2,1,4,4,3,3,3,0,0,4,0,3,0,3,2,3,3,3,0,4,3,3,0,3,3,4,4,3,3,2,1,3,5,3,3,2
CH994,3,3,0,2,3,5,4,4,3,5,4,4,5,5,2,0,3,3,3,3,1,1,3,2,4,5,3,3,1,3,4,3,2,4,5,2
CH996,2,0,1,4,0,3,4,3,3,3,4,4,1,0,3,4,3,3,4,0,2,4,2,1,2,2,3,3,3,2,2,3,3,3,2,1
CH998,1,2,4,3,1,3,3,3,2,4,3,3,3,2,4,3,1,3,5,3,3,3,2,3,3,4,3,3,4,4,3,1,4,2,2,3
EN010,3,4,3,1,3,3,0,3,1,3,2,1,4,0,3,0,0,0,2,2,5,4,3,1,2,4,5,1,5,3,2,2,4,3,4,2
EN011,3,2,0,2,4,3,2,3,4,2,5,5,3,3,3,0,3,2,5,4,1,3,3,4,3,3,2,3,2,2,3,3,5,3,3,5
EN013,4,3,0,5,0,4,1,4,2,2,4,3,3,3,2,0,3,2,3,4,2,1,5,4,1,1,3,3,4,3,5,3,1,3,3,2
EN016,1,1,3,3,1,3,3,5,4,5,5,3,3,2,3,2,3,1,2,2,5,2,4,2,3,3,3,5,2,2,3,4,5,4,3,3
EN025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,3,3,3,3,4,3,3
EN034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,1,5,4,3,2,1,5,4,3,1,3
EN037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,5,3,3,2,2,3,3,2,4
EN039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,1,1,4,5,3,4,4,3,2,5,5
EN041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,3,3,4,4,4,3,5,4,3,3,2,3
EN042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,3,3,3,2,3,5,5,3,3,2,3
EN051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,2,3,1,4,2,3,2,3,1,4,5,3
EN052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,5,4,2,2,3,3,3,3,3,3,1,4
EN057,5,0,2,1,3,5,4,3,2,4,4,5,3,0,3,5,3,2,3,0,3,3,4,3,1,4,3,5,5,3,5,3,3,1,2,4
EN061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,2,4,3,1,5,4,3,3,2,5
EN062,1,3,3,5,3,3,4,1,1,2,2,1,3,4,5,3,2,4,4,3,2,5,2,1,4,3,2,3,4,4,2,1,3,4,2,3
EN067,2,1,0,2,4,3,2,5,3,3,4,3,3,2,4,0,2,4,3,3,1,5,5,3,3,3,2,3,2,5,2,4,3,2,3,4
EN073,4,2,0,4,4,4,0,0,0,3,0,2,0,0,3,0,0,0,0,3,2,2,0,3,4,5,4,2,4,3,3,5,4,3,1,4
EN080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,2,2,1,2,3,5,4,5,2,1,2
EN086,5,2,0,2,0,1,4,2,2,3,3,3,5,3,2,0,3,4,5,4,3,2,5,3,4,5,3,3,3,2,3,3,2,3,3,4
EN088,4,0,4,3,0,4,2,3,3,4,3,4,2,0,3,3,3,3,1,0,1,4,4,4,4,2,3,5,4,1,3,1,2,3,4,3
EN092,3,3,4,2,3,2,0,1,4,1,2,3,3,0,1,0,0,0,4,3,4,3,3,4,2,3,4,3,3,2,1,1,5,5,2,2
EN093,1,2,3,2,4,4,1,3,3,2,4,1,2,2,5,3,3,4,2,5,3,3,4,3,4,4,2,2,1,2,3,1,3,4,4,1
EN095,1,2,4,3,5,4,4,2,3,5,2,3,3,3,4,3,4,3,3,4,5,5,4,3,2,1,2,3,2,2,1,3,2,4,3,3
EN096,4,1,5,3,0,3,4,3,2,5,4,4,4,4,2,3,4,2,2,2,2,2,4,4,2,4,3,2,2,2,4,3,2,1,5,4
EN098,3,0,0,3,3,3,4,4,2,1,3,4,2,0,4,0,4,1,3,0,3,2,5,1,3,3,3,3,3,2,3,1,1,3,3,2
EN104,3,3,3,3,5,3,4,2,4,3,3,4,2,3,1,4,4,3,3,3,1,2,3,3,3,2,3,5,1,3,3,5,3,3,4,2
EN106,3,3,3,1,2,2,4,5,2,1,5,3,4,2,4,4,2,2,2,2,5,3,4,4,3,3,2,3,5,2,3,4,3,3,4,1
EN107,4,4,0,3,3,1,3,3,5,3,4,2,2,5,4,0,3,3,3,4,4,2,3,2,4,3,5,4,2,4,3,2,3,5,3,4
EN108,3,0,0,0,0,2,3,0,0,0,0,3,0,3,2,2,4,3,0,3,2,3,0,2,3,2,2,3,3,4,3,1,3,3,3,4
EN110,2,5,3,3,5,4,1,3,3,3,4,3,1,3,1,3,3,3,3,2,5,3,3,5,4,2,3,3,2,2,3,3,4,1,5,4
EN112,4,2,4,3,3,3,0,1,3,4,3,2,2,0,3,0,0,0,1,5,3,4,2,5,1,1,1,2,3,4,2,4,4,5,2,2
EN114,2,3,3,3,0,3,3,0,0,3,0,4,0,4,2,2,5,4,0,4,2,4,0,3,3,3,3,3,3,3,2,3,4,3,3,3
EN115,1,3,1,3,3,2,3,0,0,5,0,4,0,3,3,5,3,1,0,4,3,2,0,3,3,2,2,2,3,4,4,2,4,2,2,4
EN124,2,4,0,1,3,2,1,3,3,4,4,3,2,3,4,0,3,4,3,3,1,4,2,4,2,4,3,3,4,1,2,5,3,4,2,3
EN126,1,4,3,3,2,3,3,3,3,2,4,4,3,2,3,1,4,3,2,2,5,4,2,5,2,4,3,4,3,3,3,3,1,4,3,3
EN127,3,0,0,4,0,4,4,0,0,4,0,5,0,0,3,0,4,4,0,0,3,1,0,3,2,2,1,5,1,3,2,4,4,4,3,3
EN130,3,3,2,3,2,4,3,3,3,4,3,3,2,2,2,1,4,4,2,1,3,3,4,3,4,1,3,5,1,3,2,3,2,4,5,4
EN132,3,5,4,3,1,3,4,0,0,5,0,3,0,2,5,4,3,1,0,3,4,3,0,3,3,5,4,5,2,4,3,5,3,2,3,2
EN133,2,3,4,2,2,4,0,5,2,3,1,5,4,0,2,0,0,0,3,5,3,2,4,3,5,3,1,3,4,1,3,2,3,5,3,3
EN134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,3,2,2,5,5,2,2,3,2,2,3
EN138,5,5,4,3,4,3,3,3,4,1,2,5,3,2,3,2,1,2,3,2,3,2,1,4,4,3,1,2,4,2,4,3,4,3,3,2
EN139,3,4,1,3,3,3,2,5,3,5,4,2,2,4,3,1,5,3,3,3,4,2,3,3,4,4,3,3,3,3,5,3,5,4,2,4
EN145,2,0,3,4,2,4,0,0,0,2,0,5,0,0,3,0,0,0,0,0,5,3,0,3,4,1,2,4,3,1,2,4,3,2,4,4
EN146,1,3,2,3,0,3,3,0,0,2,0,2,0,1,3,1,2,3,0,3,2,2,0,1,2,2,1,1,2,1,4,1,4,4,2,1
EN147,1,3,3,3,3,2,4,3,5,3,2,4,3,4,3,4,5,3,2,3,5,3,5,3,5,2,3,3,3,2,5,5,4,2,1,3
EN153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,4,2,4,5,4,2,3,3,2,5,2
EN155,4,0,3,1,2,3,3,0,0,2,0,4,0,0,1,2,1,3,0,0,4,3,0,4,4,3,4,3,2,5,4,1,4,3,2,3
EN156,3,3,2,5,5,1,3,1,4,4,3,4,4,3,3,2,2,3,2,2,1,3,5,4,4,4,3,2,3,1,3,2,4,2,2,5
EN157,2,3,1,1,0,3,2,4,4,3,2,4,4,2,3,2,2,2,5,4,4,2,1,1,3,2,2,1,4,3,2,4,4,2,2,4
EN161,3,4,1,3,2,3,0,3,2,3,4,4,2,0,3,0,0,0,4,3,4,4,3,2,5,3,5,2,5,4,5,2,3,1,2,2
EN164,5,3,3,5,4,5,5,4,2,5,3,3,4,2,3,3,2,1,4,2,4,3,3,4,3,3,2,3,3,2,3,3,4,3,5,3
EN178,4,3,0,0,3,5,0,2,4,0,2,3,3,0,4,0,0,0,4,0,3,3,4,4,3,5,3,4,4,5,5,3,2,3,4,4
EN181,3,0,0,3,1,4,2,3,2,4,4,3,3,0,5,0,4,2,1,0,2,4,3,3,1,5,5,2,3,3,2,5,4,5,4,4
EN183,3,4,3,2,3,3,5,3,1,2,5,5,4,1,1,3,5,4,5,3,4,3,1,5,2,4,3,2,2,3,4,1,3,3,2,2
EN188,3,0,0,0,1,5,3,0,0,0,0,2,0,2,3,3,3,4,0,3,3,2,0,4,3,5,1,5,3,4,3,3,4,4,3,3
EN190,3,0,0,0,4,3,3,1,4,0,1,3,3,3,3,0,2,0,0,0,3,5,3,2,2,2,2,3,1,4,4,3,1,4,1,2
EN191,3,0,0,0,2,4,3,2,3,0,3,2,3,3,4,2,3,5,0,5,5,3,2,4,3,3,3,3,3,3,1,4,4,3,2,1
EN194,1,1,3,2,2,3,5,2,3,5,5,3,3,2,2,3,3,4,2,4,2,3,3,3,2,2,2,3,1,3,1,3,3,3,2,3
EN196,4,2,2,3,5,2,3,5,3,3,3,1,3,2,2,2,4,5,3,1,4,3,4,3,5,2,2,3,3,5,5,4,2,4,3,5
EN203,2,2,4,4,0,2,4,3,3,3,4,3,2,3,4,2,2,3,2,2,4,2,3,3,3,3,5,3,3,3,3,1,5,2,3,4
EN205,4,2,0,1,4,3,2,4,3,2,3,2,5,3,3,0,3,3,2,5,4,2,3,5,3,3,3,4,5,4,5,4,1,2,4,1
EN208,4,4,0,3,2,1,0,1,5,2,4,1,3,0,1,0,0,0,2,4,4,2,1,1,2,1,3,3,3,2,3,1,2,3,2,4
EN211,2,0,0,0,3,1,1,3,3,0,3,1,5,2,2,5,1,5,0,2,2,3,3,2,1,1,2,5,3,4,2,1,3,4,4,3
EN216,2,0,0,0,4,3,0,3,4,0,3,1,3,0,4,0,0,0,0,1,4,3,4,3,3,3,4,2,4,2,4,2,2,4,4,3
EN223,5,2,2,2,3,3,3,2,2,3,2,3,1,5,3,4,3,2,2,3,5,2,2,3,3,4,3,1,5,3,3,3,1,1,1,5
EN226,4,2,3,3,0,3,0,2,4,3,1,4,1,0,3,0,0,0,3,3,3,2,5,4,2,3,3,4,3,2,1,5,3,2,3,2
EN227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,4
EN228,2,0,0,0,0,3,4,2,2,0,3,3,4,0,3,2,4,0,0,0,4,3,3,3,2,3,4,3,3,2,2,1,1,3,3,2
EN235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,3,3,5,4,3,3,1
EN236,3,2,0,0,4,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,2,2,0,3,1,3,1,5,5,3,2,2,5,3,3,4
EN238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,3,5,2
EN239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,3,4,5,3,3,2
EN240,3,5,3,2,0,3,3,3,4,3,3,4,4,2,3,4,2,4,2,4,2,4,2,3,2,2,5,2,3,3,1,2,2,3,5,4
EN242,5,3,5,3,3,3,1,4,1,4,3,1,2,3,5,3,3,2,3,1,4,2,3,3,3,3,4,2,3,4,3,2,2,5,3,2
EN246,1,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,3,3,1,0,2,3,3,3,5,1,4,3,3,5,3,4,2
EN247,4,4,0,5,2,3,5,3,3,2,3,3,4,3,1,0,5,3,5,3,4,4,5,4,3,5,3,2,1,3,4,3,3,1,3,2
EN251,3,5,0,3,3,3,0,5,3,3,3,2,2,0,3,0,0,0,4,4,4,2,3,2,2,3,3,2,3,1,4,5,4,4,3,1
EN253,4,2,3,4,5,3,5,3,2,3,4,3,4,3,3,2,2,2,3,4,4,2,3,3,3,3,2,5,5,2,4,1,1,5,3,3
EN259,3,4,0,1,4,4,0,3,2,2,3,4,4,0,4,0,0,0,3,2,1,1,4,1,3,5,4,4,2,3,3,3,3,3,5,3
EN265,2,0,0,0,4,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,1,4,0,3,2,1,2,3,1,3,3,5,4,3,4,3
EN271,3,3,0,0,2,3,3,4,2,0,4,1,5,4,3,3,5,0,1,0,2,2,4,2,4,3,4,2,3,3,2,3,3,5,3,3
EN273,3,0,0,0,3,3,2,3,3,0,2,3,3,2,1,3,3,3,0,3,3,3,1,3,2,3,4,3,2,2,1,3,3,2,4,3
EN274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,1,1,3,4,3,3,3,2,4,2,3
EN284,3,1,4,4,1,3,3,1,3,3,3,4,2,3,4,2,5,3,4,4,3,2,2,2,3,2,3,2,1,3,3,4,1,2,5,2
EN287,4,3,0,0,5,4,3,3,3,0,3,5,2,3,3,3,1,0,3,0,3,3,3,3,2,2,4,3,2,2,4,3,5,3,1,4
EN290,2,3,2,3,4,3,2,3,3,4,4,1,4,1,2,2,2,4,3,3,5,3,1,3,4,5,3,4,4,2,3,2,3,4,4,3
EN291,4,2,2,2,4,4,3,0,0,3,0,4,0,2,2,4,5,3,0,3,3,4,0,3,1,1,3,1,4,3,3,4,5,2,3,4
EN303,1,2,0,3,1,3,0,3,4,4,3,3,4,0,4,0,0,0,4,3,4,3,1,3,2,3,3,2,2,4,4,2,3,3,3,2
EN307,2,4,4,3,4,3,1,4,2,4,3,3,3,4,1,1,4,4,4,3,3,3,2,4,4,5,3,3,4,4,4,3,4,1,3,1
EN312,4,3,0,0,2,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,2,0,4,4,5,4,3,3,4,4,2,3,3,3,4
EN316,3,0,0,2,0,3,4,2,3,3,4,2,2,0,3,0,4,3,3,0,3,2,4,1,2,3,2,3,3,3,2,3,2,2,3,3
EN318,3,0,0,0,0,1,3,3,3,0,3,4,4,0,3,1,1,0,2,0,3,4,4,3,3,5,3,3,4,1,3,2,4,4,3,3
EN325,4,3,5,3,4,3,3,1,2,4,3,3,3,2,3,3,5,3,4,3,2,4,1,3,2,3,3,4,5,4,3,3,4,2,2,2
EN331,3,4,3,3,4,3,3,0,0,3,0,4,0,1,4,3,2,2,0,3,3,3,0,2,2,3,3,3,3,2,4,4,2,2,3,2
EN336,3,4,0,0,3,2,3,3,2,0,3,3,3,1,5,0,3,0,3,0,2,4,3,4,4,3,5,5,1,2,3,5,3,1,3,2
EN337,3,3,3,5,3,1,3,0,0,3,0,5,0,5,2,3,1,2,0,1,2,2,0,1,3,3,3,1,3,3,3,3,2,3,2,3
EN338,1,0,3,5,5,5,2,3,3,3,3,1,4,0,3,3,5,3,5,0,3,3,4,3,2,3,1,4,3,2,4,3,3,1,3,2
EN339,2,2,0,0,3,3,0,4,1,0,4,1,3,0,2,0,0,0,3,0,4,3,3,3,3,3,2,2,3,5,4,3,3,1,3,3
EN342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,3,1,3,4,3,2,3,3,3,4,2
EN348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,2,4,3,3,3,2,3,5,4,3
EN350,5,4,0,0,3,1,4,2,3,0,5,1,3,3,4,5,1,0,1,0,2,4,2,4,2,3,3,2,2,2,1,2,3,4,4,1
EN351,2,4,0,2,0,2,1,4,2,5,4,4,3,2,3,0,5,2,4,3,4,3,3,5,1,2,3,3,2,1,1,4,3,4,3,4
EN352,3,3,0,0,5,4,3,0,0,0,0,3,0,3,3,2,1,0,0,0,4,2,0,5,5,2,4,4,3,3,2,2,3,4,3,2
EN354,2,3,3,1,0,4,2,2,2,5,3,3,4,3,2,3,3,2,1,3,4,1,3,5,2,3,3,2,4,4,4,2,4,3,2,2
EN358,5,0,0,0,0,2,1,5,1,0,4,4,3,0,3,0,2,0,3,0,2,3,3,3,2,4,4,2,2,4,5,1,1,2,3,5
EN369,4,0,4,2,3,3,2,2,3,4,3,1,1,0,2,3,1,4,4,0,3,2,3,4,3,2,4,3,3,3,2,3,3,5,1,3
EN370,5,0,0,0,1,3,4,2,3,0,2,3,3,2,3,0,2,3,0,3,4,5,2,3,3,4,4,3,5,5,3,3,3,3,3,3
EN373,1,4,5,1,4,3,3,3,3,3,4,3,3,3,5,1,3,4,4,5,1,4,4,4,3,1,3,3,3,4,3,2,3,1,1,3
EN377,4,4,3,4,0,5,5,3,1,3,2,3,2,3,2,2,2,1,4,3,3,3,1,3,3,5,3,3,4,4,5,3,2,4,2,3
EN378,3,3,4,2,0,2,0,3,5,3,3,3,1,0,3,0,0,0,3,3,3,3,2,4,3,3,3,3,4,3,2,3,2,3,3,1
EN385,4,2,0,0,5,3,1,1,1,0,2,3,2,3,3,0,2,0,3,0,1,3,3,5,4,3,4,3,1,4,2,3,1,3,3,3
EN388,3,3,0,0,4,4,2,4,3,0,1,4,2,1,3,0,3,0,2,0,3,4,3,5,2,3,3,4,5,3,3,4,2,1,3,2
EN391,3,5,3,4,2,3,2,0,0,4,0,3,0,1,3,4,3,3,0,2,3,3,0,5,3,1,2,3,3,5,3,3,2,2,3,4
EN395,3,3,3,3,2,4,0,0,0,2,0,3,0,0,3,0,0,0,0,4,3,3,0,3,3,3,5,3,3,3,2,4,3,4,3,3
EN397,3,0,0,0,2,4,3,3,2,0,3,2,4,3,4,3,1,3,0,3,3,4,1,4,3,3,2,3,4,4,3,3,2,4,3,4
EN400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,3,5,2,5,3,4,3,5,4,4,3
EN401,4,0,0,0,2,4,0,5,3,0,5,1,3,0,3,0,0,0,0,0,3,3,3,2,3,4,2,2,3,1,3,3,3,3,3,4
EN402,5,3,0,0,4,3,1,2,2,0,3,5,4,3,3,3,3,0,2,0,3,1,1,2,3,3,1,2,1,5,3,1,3,2,3,2
EN403,5,5,0,4,3,5,3,2,2,2,3,2,3,3,4,0,3,3,4,1,1,4,4,3,3,2,2,5,2,3,4,1,1,3,3,2
EN406,1,0,1,2,3,2,4,2,3,3,4,1,2,0,4,2,2,4,2,0,5,2,4,3,4,3,1,4,2,5,3,1,2,4,3,4
EN411,2,0,0,0,3,5,3,4,4,0,4,3,3,2,5,0,2,3,0,3,5,1,5,1,3,3,2,3,4,2,1,3,4,5,2,5
EN413,3,0,5,2,4,4,3,3,3,2,4,5,3,0,3,3,3,2,5,0,4,3,4,3,3,5,3,3,2,5,2,2,2,3,2,4
EN415,3,4,2,2,0,3,2,5,2,2,3,1,2,4,2,2,4,3,2,3,1,3,3,5,3,4,2,3,2,3,3,5,5,3,2,3
EN416,4,1,0,1,0,1,5,2,2,5,3,4,3,3,1,0,3,3,3,4,3,3,2,4,3,3,3,4,5,2,4,2,1,4,2,2
EN418,3,4,2,2,1,1,2,5,1,3,5,3,1,3,5,3,3,2,3,2,4,3,3,4,1,4,3,3,1,3,3,3,3,1,3,3
EN426,3,3,0,2,0,3,0,0,0,1,0,3,0,0,3,0,0,0,0,3,1,2,0,5,3,4,2,3,2,3,3,3,1,2,3,3
EN432,3,2,0,0,4,2,3,3,4,0,1,4,3,4,4,0,5,0,3,0,3,3,4,3,3,3,1,2,2,3,4,3,5,1,4,3
EN433,1,4,2,2,3,4,3,2,2,2,2,4,5,5,4,4,4,5,4,3,3,3,3,3,4,3,1,2,4,3,3,4,2,3,2,4
EN440,4,3,5,5,4,4,4,3,3,2,1,4,2,3,2,3,3,4,5,5,3,5,3,3,2,4,2,3,4,3,1,3,4,2,4,4
EN441,5,3,1,3,3,4,5,0,0,3,0,3,0,3,3,2,2,3,0,1,2,3,0,2,2,3,3,5,3,3,2,4,3,2,3,2
EN442,3,0,0,0,0,4,4,1,3,0,2,3,4,0,3,3,3,0,3,0,2,5,1,3,5,3,3,3,2,1,2,2,5,4,3,4
EN445,2,0,4,3,1,4,5,3,2,3,3,4,4,0,4,3,3,3,3,0,3,2,4,3,4,3,4,2,4,2,3,2,3,4,4,1
EN449,3,0,0,0,3,3,2,0,0,0,0,4,0,2,4,1,4,0,0,0,3,4,0,1,3,4,3,3,3,3,1,3,3,3,4,3
EN456,5,3,3,4,4,3,2,3,1,2,3,4,3,1,2,3,4,4,5,4,3,4,2,1,1,2,1,4,3,4,5,5,5,4,3,3
EN457,4,4,5,4,3,5,5,3,3,4,3,4,2,3,3,3,2,2,5,3,3,4,3,4,3,4,3,5,3,3,5,4,4,2,3,3
EN470,2,3,5,2,2,2,4,3,3,4,2,3,1,2,2,3,3,1,2,2,2,2,2,5,3,4,4,3,4,3,3,5,2,2,1,4
EN480,3,0,3,3,3,3,4,3,3,2,3,3,4,0,3,1,4,1,3,0,3,3,3,5,3,3,3,1,4,4,3,3,3,4,4,3
EN486,5,3,1,3,3,1,0,3,4,4,4,2,3,0,3,0,0,0,4,2,2,2,4,2,1,3,3,3,4,1,1,2,4,2,5,4
EN492,3,0,0,0,3,3,1,3,4,0,5,2,5,3,3,4,4,3,0,1,3,5,2,1,3,3,3,3,3,3,3,5,5,4,2,3
EN496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,1,2,3,2,2,5,3,3,2,3,3
EN497,3,3,0,0,4,2,3,1,3,0,3,3,4,4,1,4,4,0,3,0,3,3,3,5,5,2,3,3,2,3,4,4,4,1,4,3
EN499,2,3,4,3,5,3,0,2,1,3,3,3,3,0,3,0,0,0,5,4,1,4,5,4,3,5,2,3,2,3,5,4,4,3,5,3
EN500,1,0,3,2,5,3,5,3,1,1,5,1,3,0,3,2,1,4,3,0,4,4,3,4,5,3,4,4,4,3,5,1,5,2,3,4
EN512,2,2,0,4,1,3,3,2,3,2,3,4,4,3,1,0,4,3,3,5,3,4,3,2,2,3,3,3,1,4,4,3,4,2,3,3
EN514,3,0,0,0,1,5,1,0,0,0,0,3,0,1,2,3,4,2,0,4,2,3,0,4,4,3,2,3,1,3,4,3,3,2,2,2
EN517,4,5,3,1,4,4,5,3,3,3,1,3,4,4,3,4,3,2,4,3,4,3,5,3,3,5,5,3,2,5,5,2,3,3,1,2
EN522,3,0,0,0,0,4,0,3,3,0,3,1,2,0,5,0,0,0,4,0,5,3,3,3,2,2,1,3,3,2,3,3,3,2,3,3
EN526,2,0,0,0,5,3,3,3,3,0,2,2,2,0,4,0,2,0,3,0,3,2,3,3,5,3,2,4,2,3,1,1,3,2,3,3
EN530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,5,3,2,5,3,5,3,4
EN534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,3,3,3,1,2,3,3,1,4,3,3
EN535,4,3,3,1,1,3,5,2,3,2,3,1,4,3,2,4,2,2,2,5,2,5,2,1,4,3,3,3,2,3,3,1,5,3,2,3
EN536,4,3,3,5,3,3,0,3,3,5,2,2,1,0,2,0,0,0,2,3,5,2,3,3,5,2,1,4,3,3,2,3,3,3,4,5
EN539,4,0,0,1,3,2,2,4,3,3,4,5,3,0,2,0,2,4,5,0,4,3,5,4,3,1,3,4,4,4,2,3,3,3,3,3
EN542,3,3,3,3,0,4,2,4,2,3,4,1,5,1,1,4,4,2,5,3,2,4,3,2,4,4,3,4,4,2,4,3,3,5,4,3
EN546,3,0,0,0,0,4,0,2,4,0,1,5,4,0,1,0,0,0,0,4,3,3,4,4,5,4,2,5,2,5,4,3,3,2,2,4
EN554,3,3,5,2,4,3,2,4,3,1,3,4,1,3,4,4,4,3,3,4,2,3,4,4,2,3,3,4,4,2,1,3,5,4,3,5
EN560,3,3,0,5,3,3,1,3,1,3,5,2,3,2,4,0,2,4,4,5,1,3,5,4,4,3,4,4,1,3,4,1,2,3,4,4
EN570,3,4,3,4,2,4,2,1,2,3,4,3,2,5,2,5,5,3,1,3,4,3,2,4,3,2,5,5,3,1,3,3,1,4,5,3
EN571,4,1,0,0,0,3,4,3,3,0,4,3,1,2,2,3,1,0,5,0,3,3,5,1,3,3,3,2,2,2,1,2,3,3,3,1
EN579,2,4,2,5,0,2,4,3,3,4,3,4,3,4,3,1,2,5,2,3,3,1,2,2,3,4,3,3,3,4,3,1,3,4,4,5
EN583,2,5,2,1,3,2,3,5,5,3,3,5,3,5,5,2,1,3,4,4,3,2,2,5,3,3,5,4,3,3,4,3,3,1,4,5
EN592,5,3,3,2,3,3,4,1,3,3,2,1,3,3,3,3,2,2,1,2,4,1,1,2,3,3,2,2,5,5,4,2,3,3,2,3
EN609,3,3,0,3,4,4,3,0,0,5,0,3,0,3,4,0,4,3,0,3,1,3,0,3,1,3,1,4,4,4,1,1,5,2,3,4
