courseId,2025-03-03 10:00:00,2025-03-03 14:00:00,2025-03-04 10:00:00,2025-03-04 14:00:00,2025-03-05 10:00:00,2025-03-05 14:00:00,2025-03-06 10:00:00,2025-03-06 14:00:00,2025-03-07 10:00:00,2025-03-07 14:00:00,2025-03-10 10:00:00,2025-03-10 14:00:00,2025-03-11 10:00:00,2025-03-11 14:00:00,2025-03-12 10:00:00,2025-03-12 14:00:00,2025-03-13 10:00:00,2025-03-13 14:00:00,2025-03-14 10:00:00,2025-03-14 14:00:00,2025-03-17 10:00:00,2025-03-17 14:00:00,2025-03-18 10:00:00,2025-03-18 14:00:00,2025-03-19 10:00:00,2025-03-19 14:00:00,2025-03-20 10:00:00,2025-03-20 14:00:00,2025-03-21 10:00:00,2025-03-21 14:00:00,2025-03-24 10:00:00,2025-03-24 14:00:00,2025-03-25 10:00:00,2025-03-25 14:00:00,2025-03-26 10:00:00,2025-03-26 14:00:00,2025-03-27 10:00:00,2025-03-27 14:00:00,2025-03-28 10:00:00,2025-03-28 14:00:00,2025-03-31 10:00:00,2025-03-31 14:00:00,2025-04-01 10:00:00,2025-04-01 14:00:00,2025-04-02 10:00:00,2025-04-02 14:00:00
CH431,5,1,3,4,3,1,3,2,4,3,2,4,3,4,4,3,2,3,3,4,2,3,4,1,3,4,3,2,4,1,3,1,3,4,5,2,3,1,3,4,3,3,3,2,3,4
CH435,2,3,3,4,3,4,3,3,4,3,3,4,3,3,3,4,1,3,4,3,3,2,2,2,4,3,2,1,4,4,3,2,5,3,5,2,4,3,5,2,5,2,1,3,3,3
CH436,3,5,4,4,4,2,4,4,2,3,3,2,3,1,3,2,3,3,3,2,3,3,3,3,3,5,1,4,2,5,3,4,2,4,5,3,4,3,2,5,4,4,3,3,2,3
CH437,2,4,3,4,3,3,3,3,4,3,4,2,5,3,1,3,5,3,2,2,3,2,3,5,5,5,2,5,3,3,4,3,5,3,2,2,2,5,3,3,2,2,4,3,3,4
CH441,1,1,1,4,3,4,5,3,3,4,2,1,5,4,3,1,2,3,3,3,1,3,2,2,3,3,5,5,2,3,4,3,1,1,3,3,3,3,3,4,2,4,3,1,3,3
CH442,2,1,5,2,3,1,4,1,3,2,3,3,3,3,3,3,3,2,2,1,3,2,4,3,3,3,2,4,3,1,3,2,3,2,4,1,5,4,3,1,5,4,3,4,3,3
CH454,3,5,5,2,3,4,2,2,4,3,1,3,5,2,1,5,3,4,3,2,2,4,3,1,3,5,3,1,3,1,3,4,2,3,2,3,2,2,2,3,3,3,4,2,4,3
CH456,2,3,3,4,2,1,1,4,3,1,5,2,4,4,3,1,3,3,4,2,3,2,4,2,5,5,3,4,4,3,4,3,2,2,3,3,4,1,3,2,4,3,2,1,3,3
CH463,3,5,3,3,3,3,5,5,3,3,4,1,2,2,1,3,4,3,2,4,3,3,1,4,5,4,3,2,3,5,5,1,2,4,2,3,1,2,2,4,1,3,3,5,1,3
CH465,4,1,3,2,3,2,2,3,3,3,3,3,5,3,3,2,3,5,3,5,3,4,3,3,3,3,3,4,5,3,2,3,4,3,3,1,2,4,4,1,2,5,4,3,5,5
CH467,5,3,3,3,4,2,3,3,4,3,3,4,3,5,2,3,3,4,3,5,2,2,3,1,3,4,2,3,3,3,3,3,3,1,3,3,4,4,3,3,1,3,2,3,3,5
CH468,4,2,4,3,4,3,2,1,2,2,3,3,3,3,4,2,2,1,3,4,3,1,3,1,2,2,3,3,3,4,5,3,2,3,3,2,3,3,3,1,4,1,4,2,4,4
CH469,3,5,2,3,3,5,1,1,1,3,2,3,3,3,3,3,3,3,2,3,3,5,4,5,2,2,3,5,3,4,4,4,2,3,3,3,4,5,2,1,4,3,5,4,3,3
CH486,4,4,3,2,2,2,3,4,2,3,3,3,3,4,5,3,3,3,2,3,3,3,4,2,2,2,3,4,5,3,3,3,3,3,3,3,3,2,4,2,2,4,4,1,5,1
CH490,2,1,1,1,4,1,4,3,4,4,3,2,1,4,3,3,4,3,5,3,1,2,2,2,5,3,3,4,4,2,1,2,4,3,2,5,2,4,5,2,3,4,5,2,1,1
CH493,3,2,3,4,2,3,5,3,2,5,3,1,2,3,3,3,3,3,4,5,3,3,3,2,2,2,3,2,3,1,3,3,3,1,5,3,3,3,3,3,3,3,2,3,2,4
CH500,2,1,3,1,3,4,4,3,3,3,3,3,3,3,5,4,4,3,3,4,2,2,3,5,2,3,2,2,4,3,3,3,4,4,3,3,2,4,2,3,1,3,4,5,4,4
CH503,2,3,2,1,1,2,4,3,2,2,2,4,2,2,3,4,4,3,5,4,3,1,1,3,3,4,5,5,3,3,3,1,4,5,2,3,3,2,3,3,3,2,4,2,4,3
CH507,2,4,4,3,5,3,2,2,2,4,5,4,1,2,3,3,4,3,4,2,2,2,2,4,3,2,3,2,4,3,3,4,3,1,4,2,4,3,4,2,4,3,2,3,4,3
CH511,2,4,2,3,2,3,4,4,5,3,3,3,1,3,3,3,2,2,3,2,4,4,2,3,1,5,3,3,3,3,1,2,1,4,5,3,4,3,1,5,5,4,3,2,3,4
CH524,3,5,1,5,5,4,3,3,5,3,4,4,4,3,5,2,4,2,3,3,3,1,3,3,3,4,2,3,3,3,3,4,1,3,4,3,3,3,3,3,3,3,4,3,3,3
CH528,2,4,4,3,2,3,5,4,1,2,3,3,2,4,5,3,3,3,2,4,3,1,3,3,2,4,2,4,3,4,3,4,3,3,3,4,3,3,4,2,3,3,2,3,3,2
CH533,1,3,5,4,3,2,4,4,3,1,3,1,2,1,2,4,4,5,4,2,3,3,2,3,3,4,1,2,2,3,2,2,3,4,2,2,3,1,2,3,5,3,3,4,4,1
CH544,4,4,4,4,2,3,3,2,2,4,2,5,2,3,2,5,3,3,4,2,1,5,5,2,3,3,5,2,4,2,3,2,2,3,3,5,3,4,2,2,2,4,2,2,4,4
CH545,3,2,4,3,5,2,2,2,2,4,1,4,3,5,3,2,5,1,5,3,2,2,3,1,1,3,1,4,3,5,4,1,2,2,3,3,3,2,5,1,1,4,2,4,2,3
CH547,4,2,4,4,5,2,3,2,3,1,4,3,5,3,3,3,2,4,4,4,3,3,5,3,4,2,3,3,1,4,3,4,4,3,3,3,4,2,4,2,3,2,5,4,5,1
CH549,5,2,1,2,2,4,3,3,2,3,5,3,3,3,4,3,3,1,4,2,3,3,3,3,2,2,2,3,2,5,4,3,3,4,2,2,3,3,2,3,2,4,5,4,2,3
CH552,3,4,3,5,4,2,3,3,4,3,1,3,3,2,5,3,3,2,1,3,3,5,4,4,3,5,4,1,3,2,3,4,5,5,4,3,2,2,3,3,4,2,3,5,1,3
CH556,1,4,1,5,4,1,4,2,4,3,5,3,4,3,5,3,5,3,2,3,3,3,3,2,2,3,1,3,3,2,5,3,5,1,4,2,3,2,2,3,4,4,2,2,5,4
CH563,2,1,3,2,4,2,3,3,3,5,3,3,4,3,1,1,5,2,5,3,3,5,3,5,3,4,1,1,4,3,4,2,4,3,2,5,5,3,3,3,4,4,3,5,2,2
CH568,4,4,3,2,1,3,2,4,3,3,4,2,4,3,2,4,5,2,3,3,2,3,3,3,3,3,1,2,1,3,3,5,3,2,3,3,3,3,3,4,4,4,2,4,2,4
CH570,1,2,3,3,5,2,3,3,3,2,5,5,4,4,3,4,3,2,4,3,1,3,3,1,3,2,1,1,2,1,4,5,3,3,5,4,3,3,4,3,4,1,3,2,4,5
CH571,3,4,2,3,4,4,5,4,3,4,2,4,4,2,4,4,5,5,3,3,4,4,4,2,4,2,3,1,3,2,3,4,1,2,2,2,3,1,4,2,5,5,4,4,4,4
CH572,2,5,4,3,2,4,5,3,1,5,2,4,5,2,1,4,1,3,4,3,3,2,3,3,3,3,2,1,1,3,1,3,3,3,3,5,3,2,1,3,3,3,2,1,4,3
CH575,2,3,3,3,2,4,1,2,3,4,4,5,4,3,4,2,2,5,4,3,4,3,1,1,3,3,4,3,3,5,1,3,5,3,2,3,4,4,3,2,5,2,5,3,5,2
CH576,3,4,3,2,1,2,1,4,4,3,3,3,1,3,3,2,3,3,2,4,1,3,2,2,2,2,1,3,3,4,4,5,1,3,2,3,2,1,4,3,3,2,3,4,4,3
CH577,5,3,2,3,3,1,3,4,3,4,2,2,3,3,3,3,3,5,5,3,2,2,4,3,3,3,4,2,5,3,1,4,3,1,3,3,3,3,2,5,3,3,1,3,3,5
CH581,3,3,3,4,4,1,4,2,1,4,1,1,2,3,4,5,3,3,5,4,3,2,3,4,3,2,2,4,2,1,4,5,5,3,5,2,5,1,3,4,3,3,1,5,4,1
CH582,4,2,5,1,2,4,1,4,2,4,3,1,3,4,3,5,4,2,1,3,4,4,4,1,4,2,5,3,2,5,2,2,3,1,4,3,3,3,5,3,4,1,4,1,4,5
CH590,2,2,4,4,4,4,3,5,4,2,1,5,2,4,3,4,3,2,3,3,3,3,3,4,3,3,2,1,1,1,2,5,2,2,3,3,4,2,3,2,3,3,4,3,2,5
CH593,3,2,3,2,3,3,4,4,3,3,5,4,2,3,3,2,2,3,3,5,5,4,4,1,1,1,1,3,1,3,5,3,3,3,5,2,5,3,5,3,2,4,2,4,1,2
CH598,3,1,4,3,3,2,1,5,2,4,3,4,3,3,3,3,2,3,2,3,3,4,3,3,4,3,1,2,2,4,4,5,3,3,5,5,3,4,2,3,3,4,4,3,3,2
CH599,4,2,5,3,2,3,2,3,4,3,2,3,4,4,4,3,5,4,4,4,4,3,3,4,3,5,2,4,2,3,1,3,3,2,3,2,3,3,2,3,3,4,3,4,1,2
CH600,5,3,3,3,4,4,3,2,4,3,4,4,3,2,3,1,4,1,5,3,3,4,3,3,2,4,3,3,2,2,3,4,3,3,2,1,1,3,2,5,3,5,2,2,4,3
CH609,4,3,3,2,1,1,3,2,3,4,3,4,4,3,3,1,3,3,3,4,3,3,3,1,5,3,5,3,4,3,3,5,4,2,3,3,3,4,4,3,5,3,2,1,3,4
CH616,3,2,3,5,2,3,2,4,3,2,4,2,3,2,4,3,2,4,5,1,3,3,4,3,1,5,3,3,1,4,5,2,2,2,3,1,2,3,3,4,4,3,3,4,3,5
CH619,5,3,2,4,2,4,3,4,2,3,4,3,3,3,3,2,3,3,4,3,3,4,3,3,2,2,2,4,1,5,3,2,4,4,3,3,4,3,3,4,2,4,5,1,3,2
CH627,3,3,3,3,3,4,3,2,2,3,3,3,3,5,3,3,3,3,2,2,4,2,1,2,3,2,1,2,1,3,3,4,4,1,4,4,3,3,3,3,5,1,2,2,3,5
CH629,5,5,5,4,3,3,1,1,4,3,3,2,2,4,4,3,3,4,3,3,3,3,3,3,2,3,5,3,3,4,5,4,1,1,4,4,4,4,3,4,3,5,3,2,2,1
CH633,4,3,3,4,3,4,4,3,5,4,3,3,2,5,3,3,4,1,3,4,4,1,2,4,2,3,5,3,3,3,2,3,1,3,3,1,3,3,3,1,3,3,5,4,3,3
CH634,1,1,4,3,3,3,3,3,1,3,2,3,4,2,2,4,3,3,1,3,3,2,5,3,1,5,3,3,3,4,3,3,3,3,3,4,3,3,1,1,2,2,2,3,2,3
CH636,4,3,4,3,4,3,3,3,3,3,2,3,3,4,4,2,3,3,3,4,3,3,3,5,2,4,3,2,2,3,1,5,3,5,3,3,2,4,1,4,3,3,3,4,5,5
CH637,3,3,2,5,1,3,2,3,3,3,5,3,3,3,3,4,3,3,3,3,2,5,3,2,1,4,3,2,3,3,3,3,3,4,3,2,1,3,2,2,1,2,3,3,3,4
CH640,4,3,1,3,2,4,5,3,4,3,3,5,2,3,3,4,2,5,3,5,3,3,2,3,4,3,5,4,2,5,2,3,3,3,2,1,4,2,2,4,3,3,3,4,3,3
CH645,4,3,3,3,3,1,4,4,3,3,4,2,4,1,5,5,4,4,3,4,3,3,4,3,3,2,3,4,3,4,3,4,5,2,3,5,3,1,1,2,3,3,3,2,3,3
CH654,5,3,1,3,3,3,3,4,3,5,1,1,5,3,3,1,3,3,1,3,3,3,3,3,4,1,4,2,4,3,3,2,3,4,3,3,5,3,3,3,3,3,1,3,3,4
CH658,2,4,3,3,1,3,5,1,2,4,3,2,2,2,1,5,3,2,3,3,4,3,4,2,3,2,2,2,3,3,3,5,2,3,3,3,3,2,5,3,2,3,2,4,3,3
CH661,4,2,3,1,3,4,4,4,3,3,4,3,3,4,4,2,3,2,1,2,3,4,3,2,2,3,4,3,3,4,2,2,3,3,2,3,4,4,1,3,2,3,3,2,5,3
CH663,3,4,2,3,2,1,3,2,3,3,1,3,3,3,4,3,5,3,3,1,3,4,2,1,5,1,2,5,2,4,5,3,3,3,2,5,4,2,3,3,2,2,2,3,2,5
CH664,2,4,3,3,3,2,5,4,2,3,3,4,4,4,5,4,2,3,4,2,2,5,3,2,1,5,3,3,4,3,3,2,3,3,2,3,3,4,3,3,3,2,4,3,3,3
CH666,2,2,3,4,2,3,1,4,2,3,2,3,3,2,2,3,4,3,5,2,3,3,3,4,2,4,3,3,4,3,3,3,2,3,4,3,4,3,4,3,3,4,4,4,3,3
CH669,4,1,3,2,2,4,3,1,5,2,3,3,3,3,3,3,4,2,1,3,4,5,3,3,1,3,1,3,3,2,1,3,5,3,3,2,3,3,3,4,1,5,3,2,3,3
CH686,2,4,1,3,4,3,2,3,2,3,4,1,2,1,5,2,2,4,3,5,3,4,3,4,2,3,3,4,2,5,3,2,4,5,4,3,5,3,1,3,3,4,4,3,2,4
CH689,1,2,3,3,3,4,4,5,3,3,3,4,4,3,3,3,2,1,3,3,4,3,2,1,1,1,1,4,4,3,1,2,3,5,2,2,3,3,3,3,1,2,1,4,4,2
CH701,4,4,4,3,5,4,4,1,4,3,5,3,3,3,1,2,2,3,2,3,1,2,3,3,1,3,5,3,2,5,3,2,4,2,2,4,5,3,1,3,4,3,3,3,3,4
CH703,1,3,4,3,3,2,3,4,4,3,5,2,3,1,4,4,4,3,2,2,5,3,2,1,3,2,3,2,3,1,1,4,1,5,3,2,2,3,4,3,4,5,3,3,2,3
CH707,4,1,3,1,5,3,2,2,1,3,4,3,3,2,4,3,5,4,2,4,1,2,3,2,2,4,3,3,3,1,4,3,3,2,4,5,4,2,5,3,4,3,2,1,5,2
CH712,4,2,3,4,3,3,2,3,4,4,3,3,2,3,4,3,4,1,3,5,5,3,3,4,5,1,2,5,3,4,4,3,5,2,4,3,2,3,3,3,3,3,4,4,1,4
CH723,5,5,3,5,2,3,3,2,3,3,2,3,2,5,4,4,3,1,3,3,2,3,3,4,3,3,4,3,1,4,3,5,3,1,4,3,2,3,2,5,4,3,4,3,5,4
CH724,5,3,4,2,3,2,4,5,2,4,5,3,2,5,5,2,5,3,3,3,3,1,4,4,3,3,4,5,5,3,4,2,3,5,3,3,2,3,2,4,4,4,2,3,3,3
CH725,4,3,4,3,3,3,3,3,2,5,4,2,2,3,2,1,3,2,2,3,3,5,2,2,3,3,1,3,4,2,2,1,2,3,3,3,2,2,3,5,3,2,4,2,2,5
CH728,2,3,2,5,3,4,2,3,3,3,3,3,1,3,3,3,3,3,2,1,2,3,4,3,1,3,1,1,1,2,1,1,4,3,5,3,5,3,3,3,3,1,3,3,2,4
CH730,4,3,3,3,2,3,4,2,3,3,4,1,2,3,5,4,4,2,3,2,4,1,3,4,2,5,5,5,3,2,4,4,1,3,3,3,3,1,3,1,1,1,5,3,3,4
CH733,2,3,5,3,4,5,3,3,3,4,3,4,3,3,2,4,1,4,5,4,2,3,2,2,4,1,3,3,5,3,4,3,3,3,4,3,3,3,3,3,2,1,2,3,4,4
CH736,4,2,3,2,3,4,3,3,3,5,2,2,3,3,3,3,3,3,5,2,4,3,4,1,4,2,5,3,4,4,5,2,3,1,1,3,3,3,3,3,3,4,4,3,1,2
CH738,1,4,1,3,3,4,4,3,3,3,4,2,5,3,2,4,3,2,1,3,3,3,3,2,3,2,3,3,2,5,4,4,1,3,3,5,3,3,3,4,2,4,3,2,4,3
CH742,1,3,2,2,5,2,3,3,5,3,2,3,2,5,3,3,3,2,1,4,3,2,3,2,2,4,3,3,4,3,2,4,4,3,4,1,3,3,1,2,3,3,3,4,3,5
CH746,2,5,1,4,3,3,2,4,3,3,5,3,3,1,3,3,3,3,2,3,4,2,2,4,2,3,3,3,4,3,4,4,1,5,1,5,5,2,3,1,3,2,5,3,4,5
CH753,4,3,2,3,3,4,2,3,3,3,3,2,3,5,2,4,4,3,2,5,3,3,3,4,2,4,2,3,5,3,3,3,2,3,3,4,5,3,3,4,4,4,3,3,4,3
CH761,3,1,4,3,5,5,2,1,3,2,3,1,3,5,1,3,3,4,3,1,3,4,4,4,4,3,3,3,5,3,2,4,3,4,2,2,3,3,5,4,3,5,5,2,2,4
CH762,3,2,5,4,3,5,3,3,3,3,3,5,4,2,5,1,2,5,1,5,3,2,2,3,4,3,3,3,2,3,2,4,3,3,3,2,3,1,2,3,5,3,3,2,3,4
CH771,3,3,3,2,3,3,2,3,3,4,3,5,3,4,2,4,1,4,3,2,3,1,5,2,4,3,3,4,3,3,1,5,2,3,2,3,3,5,2,2,5,2,1,3,2,2
CH772,4,2,3,3,5,3,3,3,2,3,3,1,2,4,1,2,2,1,4,3,2,1,3,3,3,4,5,4,2,1,1,4,4,1,4,4,4,3,3,2,1,1,3,2,1,3
CH775,5,5,4,2,4,3,3,1,3,3,3,3,4,3,3,4,4,4,3,5,5,4,3,4,2,4,3,5,1,2,3,5,3,5,5,1,4,2,3,1,3,4,1,3,2,5
CH777,1,3,4,4,3,4,5,2,1,4,2,4,3,2,3,5,4,1,5,2,3,2,2,1,3,3,3,3,4,3,5,4,3,5,2,3,3,1,3,2,3,2,4,3,2,3
CH780,1,1,2,3,2,4,2,1,1,3,3,2,2,4,4,3,3,1,4,3,1,3,2,4,2,3,4,2,1,4,4,3,2,5,3,3,2,3,3,5,2,3,1,3,4,5
CH781,3,2,3,3,1,2,1,4,3,4,3,2,3,3,3,5,2,3,2,4,4,4,4,1,2,3,4,4,3,5,3,3,3,4,3,5,3,3,2,3,3,5,3,3,3,5
CH782,3,4,1,4,2,5,2,2,3,3,5,3,4,2,5,4,5,2,3,4,3,1,5,2,1,3,3,3,2,3,3,3,4,3,3,1,4,4,3,4,3,2,2,1,3,2
CH783,4,4,4,3,5,4,2,2,1,3,3,2,5,3,2,4,3,4,3,1,5,4,2,4,4,4,2,2,3,4,3,3,3,5,5,5,3,1,5,1,5,3,3,1,5,2
CH784,4,2,2,2,2,3,1,4,4,3,4,3,5,3,3,2,4,3,3,1,3,3,4,2,1,3,4,3,4,3,2,2,2,5,5,3,3,4,3,2,4,2,5,4,4,2
CH786,4,3,3,3,5,3,3,5,2,3,4,4,1,1,4,2,3,3,3,4,1,3,3,4,2,4,4,5,3,2,4,4,1,4,3,2,3,3,2,3,2,2,5,3,4,3
CH790,3,3,4,5,1,3,4,3,3,2,3,4,3,3,4,3,2,2,3,2,2,2,5,3,5,2,3,3,5,3,3,4,2,5,3,3,3,4,2,3,1,3,3,2,3,5
CH794,5,3,3,3,3,3,3,3,2,3,4,1,5,4,1,1,5,3,1,3,4,4,2,3,4,3,1,3,1,3,3,1,4,3,3,2,3,1,2,4,3,3,3,3,5,5
CH798,3,1,5,3,5,3,5,3,3,5,4,4,1,3,3,2,3,4,2,4,1,2,1,3,2,2,3,3,2,4,3,3,4,3,2,1,3,2,4,4,3,3,1,3,5,1
CH802,2,3,4,2,3,2,5,2,3,3,1,3,3,4,4,5,2,4,4,2,3,5,4,3,3,4,4,3,4,2,3,1,4,2,2,3,3,2,3,3,1,3,2,4,2,3
CH804,3,4,5,4,3,4,4,2,3,3,2,5,4,4,5,5,3,3,4,3,1,3,3,1,5,2,5,3,3,2,5,1,4,1,5,5,3,3,4,3,2,5,1,2,2,3
CH815,3,3,4,3,5,2,5,3,1,4,2,3,2,2,4,3,3,4,3,4,3,3,4,2,5,2,1,3,3,2,4,3,3,3,3,5,3,3,4,2,4,3,4,2,3,3
CH824,4,4,2,2,2,1,5,3,2,3,4,2,3,2,4,2,3,1,1,3,1,2,5,3,2,3,5,3,3,3,2,3,3,3,3,2,3,3,5,3,4,4,4,3,3,4
CH826,1,2,3,4,2,4,3,3,2,3,4,3,3,2,2,3,5,3,3,4,2,4,4,3,1,5,3,2,3,3,1,3,3,4,5,3,2,3,2,1,4,4,4,4,2,3
CH827,3,1,1,4,1,4,3,1,4,3,4,3,4,3,4,3,4,2,3,3,2,4,2,4,3,4,4,4,3,3,3,3,1,2,2,3,1,3,3,5,2,4,4,4,4,5
CH828,3,4,2,2,3,1,2,5,4,4,3,2,2,3,3,3,3,1,3,3,2,4,3,5,3,1,5,3,5,3,3,1,2,2,3,3,5,3,2,2,4,4,2,5,3,3
CH834,2,4,5,4,1,4,4,3,2,3,1,2,3,3,2,2,4,2,5,4,3,3,2,4,3,4,2,3,3,4,4,5,1,4,2,5,1,3,5,2,4,4,2,3,1,2
CH835,3,5,3,3,5,4,5,3,2,3,3,4,2,3,3,3,1,3,3,1,2,1,2,1,3,2,4,5,3,3,3,2,4,3,1,3,3,2,3,2,3,3,4,4,2,4
CH840,2,3,3,4,1,3,3,3,4,1,5,3,4,3,5,3,4,4,3,4,2,2,3,3,4,2,3,2,2,2,2,4,5,3,2,4,2,2,5,2,3,5,4,4,2,4
CH844,3,3,3,3,4,3,4,5,4,5,2,4,3,4,3,3,2,3,2,3,4,2,4,4,4,1,1,3,1,3,5,2,2,3,5,2,5,3,4,2,3,2,3,3,4,3
CH846,1,5,2,3,3,4,1,3,3,4,4,2,3,3,3,4,2,2,4,3,3,4,3,3,3,1,4,3,3,4,2,2,5,5,4,2,4,5,4,3,1,3,1,3,1,3
CH850,3,3,3,4,3,2,3,3,3,5,4,3,1,2,3,5,3,2,3,5,3,4,4,2,3,1,2,3,1,2,2,4,2,4,3,5,1,4,3,1,4,3,3,3,3,3
CH865,3,2,3,3,1,2,2,3,3,3,4,3,2,3,5,4,4,3,2,3,3,4,5,4,3,1,3,4,4,3,1,2,3,3,3,3,3,5,4,4,3,1,5,1,3,4
CH866,3,3,4,4,3,3,2,3,3,3,2,4,3,1,2,4,3,3,3,3,4,4,5,4,3,3,3,3,1,4,5,2,1,2,5,3,3,2,5,2,2,3,3,2,4,5
CH867,2,3,2,3,4,3,4,3,5,3,4,2,2,3,2,1,2,3,3,3,2,2,4,4,2,3,3,3,3,3,3,3,3,3,4,2,3,3,3,2,1,3,4,1,4,4
CH869,4,5,3,5,3,3,3,4,4,3,4,2,3,2,3,3,1,2,4,3,5,3,3,4,1,5,3,4,4,3,5,1,5,1,3,5,2,1,4,2,3,3,3,4,3,5
CH874,2,4,4,3,5,3,4,1,3,2,4,3,3,3,3,3,3,4,5,3,3,4,5,3,2,3,3,3,3,3,4,5,3,3,3,2,2,1,3,2,1,2,5,2,3,2
CH875,3,2,3,2,3,1,3,4,3,5,2,1,1,3,2,1,2,2,2,3,5,5,1,4,2,3,3,5,3,3,5,2,3,2,2,4,3,2,3,5,2,2,3,2,4,5
CH876,1,3,3,3,3,3,4,2,4,1,4,4,5,3,3,3,2,3,4,5,2,3,5,3,5,3,4,1,2,2,1,3,4,2,2,4,2,3,2,3,3,5,4,1,3,3
CH879,3,1,2,2,1,4,3,2,4,4,2,2,2,2,4,2,4,5,1,3,1,3,5,3,3,3,3,5,4,5,3,3,3,5,2,2,2,3,4,3,5,4,2,5,3,2
CH880,3,3,3,5,3,3,3,5,5,4,2,3,2,3,3,4,4,1,5,2,4,2,3,3,2,2,3,2,2,3,5,5,3,4,3,1,5,4,2,5,3,3,3,3,3,1
CH887,3,1,3,4,2,2,5,2,3,3,1,2,3,1,1,2,2,4,3,3,3,4,1,3,5,3,4,2,3,3,4,2,3,3,4,3,4,5,3,3,3,3,2,2,1,3
CH888,1,2,4,3,5,3,3,4,3,3,3,4,3,2,4,3,2,3,4,5,3,4,1,3,3,5,5,3,2,3,3,4,2,4,5,2,3,4,3,1,5,4,2,3,3,5
CH892,2,4,1,4,4,5,3,5,4,2,2,4,3,4,3,3,3,3,4,3,3,2,3,2,3,3,3,4,3,2,3,4,4,3,1,2,4,3,5,1,3,3,3,2,3,3
CH894,2,4,2,5,4,3,3,3,5,3,3,3,3,3,3,2,2,5,2,3,4,4,2,2,2,3,4,4,3,3,4,1,4,4,4,5,1,4,3,4,1,1,2,2,2,3
CH903,3,2,2,3,3,5,4,4,1,5,5,1,4,3,3,3,3,2,3,3,4,3,4,1,4,3,3,4,4,3,2,2,3,5,4,3,4,2,2,3,3,3,2,3,5,1
CH909,5,3,3,1,3,3,2,4,3,2,4,3,1,1,5,4,4,1,2,5,5,3,4,4,5,4,3,3,3,3,3,5,3,3,5,3,3,2,4,4,2,1,2,4,3,4
CH910,3,4,3,4,2,1,2,3,4,2,1,3,5,3,3,3,3,3,2,3,1,3,4,2,1,3,4,2,3,2,3,2,3,4,3,3,3,4,2,3,3,3,4,1,4,2
CH912,1,3,2,3,3,3,4,4,4,3,3,5,2,1,4,3,3,5,2,1,1,4,4,3,2,4,2,2,1,1,3,2,2,3,3,2,5,2,3,5,1,3,4,1,4,4
CH913,1,1,3,4,3,4,4,2,1,3,2,4,3,3,4,4,3,3,3,3,4,1,2,1,4,3,4,3,2,1,1,2,5,4,3,3,3,4,4,4,1,5,2,3,3,4
CH926,3,3,5,3,3,4,2,4,2,5,2,3,4,3,3,1,4,2,4,2,2,4,3,2,2,3,3,1,3,4,2,2,4,3,3,3,5,3,4,2,3,5,1,1,3,1
CH928,3,3,2,3,3,1,3,4,3,1,3,1,5,3,1,3,3,5,2,3,3,2,5,3,4,4,3,2,3,4,4,2,3,4,3,2,4,4,5,4,3,3,5,5,3,4
CH931,3,2,5,1,4,4,4,4,2,4,4,5,5,1,2,5,3,1,3,3,1,3,5,4,4,5,5,4,3,1,1,4,2,3,4,3,4,3,2,4,4,3,3,1,4,4
CH932,3,3,1,3,4,3,3,2,3,4,3,3,4,5,3,2,2,4,3,2,2,1,3,2,3,2,4,1,3,1,1,1,2,4,3,2,3,5,3,5,5,3,3,4,2,3
CH933,2,3,2,4,3,3,2,3,4,3,5,3,3,3,5,3,3,2,4,5,5,2,4,3,4,3,3,3,5,2,5,3,3,1,4,1,3,3,5,4,3,5,1,2,5,3
CH935,3,2,3,5,5,3,1,3,3,4,5,5,3,4,4,3,3,5,3,3,3,4,3,3,3,1,3,3,3,3,3,3,4,3,2,3,4,4,2,5,2,3,2,4,3,3
CH936,3,3,3,5,3,4,2,3,4,3,4,3,4,4,2,2,3,2,3,1,3,3,3,3,3,1,4,2,3,4,5,3,1,3,5,3,2,3,3,4,4,4,4,4,3,3
CH937,3,4,1,3,1,3,3,1,2,4,4,4,2,3,5,4,3,4,1,4,3,2,5,4,4,3,2,3,3,3,3,5,5,4,2,2,3,3,4,1,1,3,2,3,2,5
CH940,3,3,4,3,3,3,2,4,3,5,4,2,4,1,2,5,2,1,5,3,4,4,2,2,2,3,5,3,4,4,3,2,4,3,3,3,1,3,3,2,2,2,3,1,3,3
CH941,3,3,4,3,4,1,1,2,3,4,5,2,3,2,3,3,3,3,1,3,4,3,3,1,3,2,4,1,3,2,3,1,3,3,3,5,3,3,4,2,4,4,2,3,3,3
CH944,3,2,4,5,3,2,4,2,1,3,3,3,2,3,2,5,3,3,4,3,2,2,2,4,3,2,1,3,2,5,2,4,2,1,1,2,5,2,3,2,4,4,2,1,2,3
CH965,3,2,2,3,5,5,4,1,2,4,4,3,3,3,2,3,3,3,4,4,2,3,2,4,3,3,4,4,5,3,3,3,5,3,4,4,3,4,4,1,3,5,1,3,4,3
CH966,4,4,2,2,4,3,2,3,5,2,4,3,4,3,4,1,3,2,3,4,3,3,5,5,2,2,3,3,1,2,3,5,3,1,3,2,3,3,5,1,4,1,2,3,4,3
CH968,3,1,4,3,2,1,4,3,4,3,3,5,3,3,3,3,5,3,1,2,4,5,1,1,1,2,2,3,3,3,4,3,1,4,4,4,3,3,2,5,4,2,3,1,4,3
